WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST,행정동
170502010154442,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,1910.0,72.0,사용중,0,0,0,494,2017,봄,2,20170502,1600,5,2,0,16,화요일,강남소방서,역삼119안전센터,역삼119안전센터,332,500,서울특별시,강남구,도시,127.0318435,37.4984712,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,판매/업무시설,일반업무,일반회사,1.0,0.0,N,Y,N,,,,,,17.8,,1.2,290.0,59.0,,676.0,역삼1동
170504140851506,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,1501.0,149.0,사용중,0,0,0,39,2017,봄,2,20170504,114600,5,4,11,46,목요일,강남소방서,역삼119안전센터,역삼119안전센터,337,119,서울특별시,강남구,도시,127.0346271,37.4959672,4.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,,,,,,25.2,,1.7,320.0,30.0,,1665.0,역삼1동
170505020440127,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8.0,2.0,1930.0,253.0,사용중,0,0,0,306,2017,봄,2,20170504,204500,5,4,20,45,목요일,강남소방서,역삼119안전센터,역삼119안전센터,302,144,서울특별시,강남구,도시,127.030429,37.4940781,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,숙박시설,모텔,2.0,0.0,N,Y,N,,,,,,21.4,,3.7,270.0,49.0,,1790.0,역삼1동
170509174742013,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,17.0,3.0,4999.0,310.0,사용중,0,0,0,3849,2017,봄,2,20170509,155600,5,9,15,56,화요일,강남소방서,역삼119안전센터,역삼119안전센터,404,1700,서울특별시,강남구,도시,127.0484575,37.5047949,2.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,1.0,5.0,N,Y,N,,,,,,21.3,,2.3,70.0,43.0,,951.0,역삼1동
170512235313623,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,1.0,689.0,223.0,사용중,0,0,0,309,2017,봄,2,20170512,220800,5,12,22,8,금요일,강남소방서,역삼119안전센터,역삼119안전센터,412,500,서울특별시,강남구,도시,127.0332946,37.5047394,4.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,조명/ 간판,백열등,,,주거,단독주택,다가구주택(원룸포함),1.0,0.0,N,N,N,,,,,,18.2,,1.3,200.0,70.0,,738.0,역삼1동
170526020654281,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,5.0,8075.0,546.0,사용중,0,0,0,2380,2017,봄,2,20170525,175600,5,25,17,56,목요일,강남소방서,역삼119안전센터,역삼119안전센터,438,1200,서울특별시,강남구,도시,127.0247119,37.5044471,4.0,1.0,0.0,화학적 발화열,화학반응열,부주의,기타(부주의),식품,튀김유,,,,,생활서비스,일상서비스,기타 일상서비스,-2.0,10.0,N,Y,N,,,,,,22.9,,5.5,270.0,29.0,,2000.0,역삼1동
170526223124669,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,839.0,88.0,사용중,0,0,0,337,2017,봄,2,20170526,212900,5,26,21,29,금요일,강남소방서,역삼119안전센터,역삼119안전센터,426,600,서울특별시,강남구,도시,127.0317684,37.495756,5.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),5.0,0.0,N,N,N,,,,,,18.5,,2.9,200.0,48.0,,2000.0,역삼1동
170614150916884,기타(쓰레기 화재등),,,,,,,,,,0,0,0,13,2017,여름,2,20170614,114900,6,14,11,49,수요일,강남소방서,역삼119안전센터,역삼119안전센터,244,900,서울특별시,강남구,도시,127.0356591,37.5028975,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,23.7,,2.3,270.0,55.0,,1263.0,역삼1동
170614151551787,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,1782.0,273.0,사용중,0,0,0,2415,2017,여름,2,20170614,122900,6,14,12,29,수요일,강남소방서,역삼119안전센터,역삼119안전센터,421,532,서울특별시,강남구,도시,127.0369481,37.4977019,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,종이/목재/건초등,종이,판매/업무시설,일반업무,일반회사,1.0,10.0,N,N,N,,,,,,24.6,,3.1,270.0,50.0,,1669.0,역삼1동
170619175239383,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10.0,1.0,1999.0,200.0,사용중,0,0,0,270,2017,여름,2,20170619,151500,6,19,15,15,월요일,강남소방서,역삼119안전센터,역삼119안전센터,648,5700,서울특별시,강남구,도시,127.0306133,37.4947083,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,일반빌딩,5.0,0.0,N,Y,N,,,,,,29.6,,3.0,290.0,33.0,,1745.0,역삼1동
170622050601730,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,4.0,24533.0,1439.0,사용중,0,0,0,23,2017,여름,2,20170622,35300,6,22,3,53,목요일,강남소방서,역삼119안전센터,역삼119안전센터,436,1422,서울특별시,강남구,도시,127.035062,37.4985461,3.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,판매/업무시설,일반업무,오피스텔,4.0,0.0,N,Y,N,,,,,,21.3,,2.0,290.0,79.0,,685.0,역삼1동
170626003143298,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,1497.0,374.0,사용중,0,0,0,2993,2017,여름,2,20170625,224700,6,25,22,47,일요일,강남소방서,역삼119안전센터,역삼119안전센터,207,2555,서울특별시,강남구,도시,127.0394884,37.4947938,4.0,1.0,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,가연물 근접방치,기타,기타,기타,기타,기타,기타,생활서비스,음식점,한식,1.0,30.0,N,Y,N,,,,,,21.8,,2.1,70.0,85.0,,1119.0,역삼1동
170628073547757,건축/구조물,양식(옥),벽돌조,와가,1.0,2.0,1.0,275.0,92.0,사용중,0,0,0,29,2017,여름,2,20170628,64700,6,28,6,47,수요일,강남소방서,역삼119안전센터,역삼119안전센터,445,0,서울특별시,강남구,도시,127.0318212,37.4948235,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,연립주택,1.0,0.0,N,N,N,,,,,,22.5,,1.3,200.0,81.0,,358.0,역삼1동
170702023117962,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,1.0,479.0,225.0,사용중,0,0,0,80,2017,여름,3,20170702,10400,7,2,1,4,일요일,강남소방서,역삼119안전센터,역삼119안전센터,458,900,서울특별시,강남구,도시,127.0274817,37.5036901,5.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,생활서비스,음식점,커피숍/다방/카페,1.0,2.0,N,N,N,,,,,,24.2,0.5,1.9,270.0,89.0,,343.0,역삼1동
170707223200351,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,675.0,155.0,사용중,0,0,0,34,2017,여름,3,20170707,213700,7,7,21,37,금요일,강남소방서,역삼119안전센터,역삼119안전센터,321,1300,서울특별시,강남구,도시,127.0389002,37.505522,3.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,빨래삶기,침구/직물류,행주/ 기름걸레,,,,,주거,단독주택,다가구주택(원룸포함),3.0,0.0,N,N,N,,,,,,25.6,2.0,2.7,230.0,90.0,,610.0,역삼1동
170711003249535,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,628.0,105.0,사용중,0,0,0,389,2017,여름,3,20170710,221300,7,10,22,13,월요일,강남소방서,역삼119안전센터,역삼119안전센터,445,0,서울특별시,강남구,도시,127.035906,37.4939518,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,토스터기,,,생활서비스,일상서비스,고시원업,3.0,11.0,Y,N,Y,,,,,,22.7,2.5,0.5,270.0,99.0,,537.0,역삼1동
170713180855011,자동차/철도차량,,,,,,,,,,0,0,0,105,2017,여름,3,20170713,163200,7,13,16,32,목요일,강남소방서,역삼119안전센터,역삼119안전센터,227,30,서울특별시,강남구,도시,127.0320696,37.4897171,5.0,2.0,0.0,기타(발화원인),기타,기계적 요인,오일/연료누설,자동차/철도차량/선박/항공기,오일류,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,,일반도로,엔진룸,,,31.7,,3.0,270.0,54.0,,602.0,역삼1동
170718021028035,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,9.0,3.0,6088.0,620.0,사용중,0,0,0,1901,2017,여름,3,20170717,211400,7,17,21,14,월요일,강남소방서,역삼119안전센터,역삼119안전센터,331,2100,서울특별시,강남구,도시,127.0337196,37.4971446,5.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,기타(부주의),종이/목재/건초등,기타(종이/목재/건초등),주방기기,핫플래이트,종이/목재/건초등,기타(종이/목재/건초등),주거,공동주택,주상복합아파트,4.0,20.0,N,Y,N,,,,,,25.9,,1.4,270.0,74.0,,1942.0,역삼1동
170725173248558,기타(쓰레기 화재등),,,,,,,,,,0,0,0,78,2017,여름,3,20170725,150100,7,25,15,1,화요일,강남소방서,역삼119안전센터,역삼119안전센터,314,0,서울특별시,강남구,도시,127.032717,37.4963411,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,34.4,,2.1,90.0,46.0,,2000.0,역삼1동
170730134932805,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,18.0,4.0,24515.0,982.0,사용중,0,0,0,27078,2017,여름,3,20170730,111800,7,30,11,18,일요일,강남소방서,역삼119안전센터,역삼119안전센터,334,2800,서울특별시,강남구,도시,127.0306724,37.4927585,4.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,일반회사,3.0,60.0,Y,Y,N,,,,,,28.7,,3.2,230.0,60.0,,1467.0,역삼1동
170731233636295,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1127.0,182.0,사용중,0,0,0,4109,2017,여름,3,20170731,173600,7,31,17,36,월요일,강남소방서,역삼119안전센터,역삼119안전센터,456,1100,서울특별시,강남구,도시,127.0268626,37.5025048,4.0,2.0,0.0,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,가연물 근접방치,기타,기타,계절용 기기,환풍기/송풍기/공조기,기타,기타,생활서비스,음식점,양식,-1.0,10.0,Y,Y,Y,,,,,,25.9,0.0,1.1,160.0,84.0,,2000.0,역삼1동
170801011848847,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2.0,1.0,243.0,128.0,사용중,0,0,0,31,2017,여름,3,20170731,203600,7,31,20,36,월요일,강남소방서,역삼119안전센터,역삼119안전센터,425,0,서울특별시,강남구,도시,127.044806,37.5074415,2.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,단독주택,단독주택,2.0,0.0,N,N,N,,,,,,25.5,,1.8,70.0,81.0,,2000.0,역삼1동
170803094208285,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,18.0,7.0,21432.0,769.0,사용중,0,0,0,42,2017,여름,3,20170803,81600,8,3,8,16,목요일,강남소방서,역삼119안전센터,역삼119안전센터,440,27,서울특별시,강남구,도시,127.0428449,37.5034232,3.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,전기/전자,전기/ 전자기기 케이스,주방기기,핫플래이트,,,판매/업무시설,숙박시설,기타 숙박시설,8.0,0.0,N,Y,N,,,,,,27.4,,2.7,140.0,76.0,,1173.0,역삼1동
170811012820933,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,637.0,131.0,사용중,0,0,0,18,2017,여름,3,20170810,232300,8,10,23,23,목요일,강남소방서,역삼119안전센터,역삼119안전센터,257,100,서울특별시,강남구,도시,127.034006,37.4956921,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,다세대주택,1.0,0.0,N,N,N,,,,,,24.2,0.0,2.8,70.0,89.0,,2000.0,역삼1동
170817125224176,자동차/철도차량,,,,,,,,,,0,1,1,1301,2017,여름,3,20170817,114000,8,17,11,40,목요일,강남소방서,역삼119안전센터,역삼119안전센터,245,0,서울특별시,강남구,도시,127.0419368,37.5025934,4.0,1.0,0.0,미상(발화원인),미상,미상,미상,전기/전자,기타(전기/전자),차량/ 선박부품,배선,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,,일반도로,기타차량위치,,,25.2,,1.4,90.0,72.0,,2000.0,역삼1동
170823182747163,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,2505.0,503.0,사용중,0,0,0,121,2017,여름,3,20170823,170400,8,23,17,4,수요일,강남소방서,역삼119안전센터,역삼119안전센터,331,900,서울특별시,강남구,도시,127.0353645,37.5074155,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,일반빌딩,4.0,0.0,N,Y,N,,,,,,29.5,,5.6,230.0,76.0,,1992.0,역삼1동
170908161309957,기타(쓰레기 화재등),,,,,,,,,,0,0,0,223,2017,가을,3,20170908,124600,9,8,12,46,금요일,강남소방서,역삼119안전센터,역삼119안전센터,225,0,서울특별시,강남구,도시,127.0285487,37.4986074,4.0,2.0,0.0,미상(발화원인),미상,미상,미상,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,26.9,,3.0,340.0,47.0,,1393.0,역삼1동
170910161039061,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,698.0,158.0,사용중,0,0,0,1832,2017,가을,3,20170910,141600,9,10,14,16,일요일,강남소방서,역삼119안전센터,역삼119안전센터,435,900,서울특별시,강남구,도시,127.0390209,37.5050062,3.0,1.0,0.0,기타(발화원인),기타,방화,방화,종이/목재/건초등,종이,,,침구/직물류,이불(베개/시트),주거,공동주택,다세대주택,1.0,5.0,N,N,N,,,,,,25.4,,1.8,90.0,65.0,,570.0,역삼1동
170914092047956,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,556.0,167.0,사용중,0,0,0,31,2017,가을,3,20170914,82200,9,14,8,22,목요일,강남소방서,역삼119안전센터,역삼119안전센터,313,0,서울특별시,강남구,도시,127.0348879,37.4939165,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,다세대주택,3.0,0.0,N,N,N,,,,,,17.4,,1.2,70.0,57.0,,1967.0,역삼1동
170930042907149,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,9.0,3.0,8593.0,548.0,사용중,0,0,0,22,2017,가을,3,20170930,30800,9,30,3,8,토요일,강남소방서,역삼119안전센터,역삼119안전센터,310,2400,서울특별시,강남구,도시,127.0325483,37.4953318,4.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,접촉불량에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,생활기기,세탁기,,,판매/업무시설,일반업무,오피스텔,4.0,0.0,N,Y,N,,,,,,16.5,,1.2,200.0,62.0,,2000.0,역삼1동
171003092747244,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,1.0,562.0,181.0,사용중,0,0,0,53,2017,가을,4,20171003,80600,10,3,8,6,화요일,강남소방서,역삼119안전센터,역삼119안전센터,405,0,서울특별시,강남구,도시,127.0284105,37.503438,5.0,3.0,0.0,화학적 발화열,화학반응열,화학적 요인,자연발화,침구/직물류,행주/ 기름걸레,,,,,생활서비스,음식점,양식,-1.0,1.0,N,N,Y,,,,,,14.1,,2.3,290.0,48.0,,2000.0,역삼1동
171005165520969,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,611.0,219.0,사용중,0,0,0,23,2017,가을,4,20171005,125200,10,5,12,52,목요일,강남소방서,역삼119안전센터,역삼119안전센터,103,100,서울특별시,강남구,도시,127.0377387,37.4960809,4.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),1.0,0.0,N,N,N,,,,,,22.5,,3.0,110.0,46.0,,2000.0,역삼1동
171005214601334,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1995.0,355.0,사용중,0,0,0,45,2017,가을,4,20171005,204200,10,5,20,42,목요일,강남소방서,역삼119안전센터,역삼119안전센터,226,0,서울특별시,강남구,도시,127.03083,37.4939309,5.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,19.7,,0.3,0.0,59.0,,2000.0,역삼1동
171008185957600,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3.0,1.0,420.0,113.0,사용중,0,0,0,133,2017,가을,4,20171008,174700,10,8,17,47,일요일,강남소방서,역삼119안전센터,역삼119안전센터,330,100,서울특별시,강남구,도시,127.0424815,37.5078881,3.0,2.0,0.0,불꽃/ 불티,기타(불꽃/불티),부주의,불씨/불꽃/화원방치,종이/목재/건초등,기타(종이/목재/건초등),,,,,주거,공동주택,다세대주택,-1.0,0.0,N,N,N,,,,,,26.0,,2.8,270.0,53.0,,2000.0,역삼1동
171011052907322,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,499.0,137.0,사용중,0,0,0,50,2017,가을,4,20171011,40800,10,11,4,8,수요일,강남소방서,역삼119안전센터,역삼119안전센터,332,0,서울특별시,강남구,도시,127.0355156,37.4969429,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,단독주택,다가구주택(원룸포함),2.0,0.0,N,N,N,,,,,,17.2,1.0,3.2,320.0,92.0,,469.0,역삼1동
171102214300932,기타(쓰레기 화재등),,,,,,,,,,0,0,0,216,2017,가을,4,20171102,202500,11,2,20,25,목요일,강남소방서,역삼119안전센터,역삼119안전센터,435,1200,서울특별시,강남구,도시,127.044069,37.507775,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,기타야외,,,N,N,N,,,,,,15.9,,1.8,290.0,80.0,,592.0,역삼1동
171108211155193,기타(쓰레기 화재등),,,,,,,,,,0,0,0,49,2017,가을,4,20171108,201600,11,8,20,16,수요일,강남소방서,역삼119안전센터,역삼119안전센터,412,300,서울특별시,강남구,도시,127.0352215,37.4966416,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,9.7,,4.8,290.0,39.0,,2000.0,역삼1동
171109234538646,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,998.0,212.0,사용중,0,0,0,288,2017,가을,4,20171109,204300,11,9,20,43,목요일,강남소방서,역삼119안전센터,역삼119안전센터,408,100,서울특별시,강남구,도시,127.0325812,37.498523,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,1.0,0.0,N,N,N,,,,,,10.7,,0.1,0.0,35.0,,1494.0,역삼1동
171113045055843,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,657.0,167.0,사용중,0,0,0,63,2017,가을,4,20171113,40600,11,13,4,6,월요일,강남소방서,역삼119안전센터,역삼119안전센터,321,200,서울특별시,강남구,도시,127.0393614,37.5062904,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택(원룸포함),-1.0,1.0,N,N,N,,,,,,3.3,,1.2,50.0,73.0,,1440.0,역삼1동
171116134056532,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,5.0,1.0,954.0,271.0,사용중,0,0,0,33,2017,가을,4,20171116,122200,11,16,12,22,목요일,강남소방서,역삼119안전센터,역삼119안전센터,411,200,서울특별시,강남구,도시,127.043687,37.5089466,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,판매/업무시설,일반업무,일반빌딩,1.0,0.0,N,Y,N,,,,,,3.7,,1.9,320.0,20.0,,2000.0,역삼1동
171118045934366,기타(쓰레기 화재등),,,,,,,,,,0,0,0,17,2017,가을,4,20171118,30200,11,18,3,2,토요일,강남소방서,역삼119안전센터,역삼119안전센터,519,55,서울특별시,강남구,도시,127.0253297,37.5037414,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,부직포,,,,,기타,도로,기타도로,,,N,N,N,,,,,,0.1,,3.7,290.0,62.0,,538.0,역삼1동
171118133036257,기타(쓰레기 화재등),,,,,,,,,,0,0,0,140,2017,가을,4,20171118,93500,11,18,9,35,토요일,강남소방서,역삼119안전센터,역삼119안전센터,427,100,서울특별시,강남구,도시,127.03394,37.5010288,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,기타(부주의),합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,기타,야외,기타야외,,,N,N,N,,,,,,-3.4,,3.2,290.0,41.0,,1922.0,역삼1동
171121044253268,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,949.0,333.0,사용중,0,0,0,491,2017,가을,4,20171121,20200,11,21,2,2,화요일,강남소방서,역삼119안전센터,역삼119안전센터,505,1610,서울특별시,강남구,도시,127.03208,37.4978756,4.0,1.0,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,목재/ 합판,,,,,생활서비스,음식점,한식,2.0,5.0,N,Y,Y,,,,,,-2.9,,0.8,20.0,74.0,,1258.0,역삼1동
171207084528170,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,501.0,149.0,사용중,0,0,0,23,2017,겨울,4,20171207,62100,12,7,6,21,목요일,강남소방서,역삼119안전센터,역삼119안전센터,514,1334,서울특별시,강남구,도시,127.0347394,37.4961199,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,기타,기타,,,,,주거,공동주택,다세대주택,2.0,0.0,N,N,N,,,,,,1.0,,0.5,360.0,93.0,0.9,148.0,역삼1동
171207084339637,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,9.0,3.0,6089.0,621.0,사용중,0,0,0,18,2017,겨울,4,20171207,71300,12,7,7,13,목요일,강남소방서,역삼119안전센터,역삼119안전센터,313,0,서울특별시,강남구,도시,127.0336439,37.4972073,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,종이/목재/건초등,풀/ 나뭇잎,주방기기,핫플래이트,,,주거,공동주택,기타 공동주택,4.0,0.0,N,Y,N,,,,,,0.3,,0.5,20.0,93.0,0.9,173.0,역삼1동
171208201157068,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2017,겨울,4,20171208,184100,12,8,18,41,금요일,강남소방서,역삼119안전센터,역삼119안전센터,337,112,서울특별시,강남구,도시,127.0349041,37.4946532,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,-3.1,,1.2,320.0,33.0,,2000.0,역삼1동
171212065551066,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,657.0,175.0,사용중,0,0,0,11,2017,겨울,4,20171212,54800,12,12,5,48,화요일,강남소방서,역삼119안전센터,역삼119안전센터,430,100,서울특별시,강남구,도시,127.0346067,37.4968817,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,기타(침구/직물류),,,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,,,,,,-11.6,,2.8,320.0,45.0,,1951.0,역삼1동
171216012715955,기타(쓰레기 화재등),,,,,,,,,,0,0,0,90,2017,겨울,4,20171215,221700,12,15,22,17,금요일,강남소방서,역삼119안전센터,역삼119안전센터,459,200,서울특별시,강남구,도시,127.0253906,37.5045036,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,-0.1,,2.0,290.0,49.0,,870.0,역삼1동
